Datetime,GwP_170 m (MPa),GwP_360 m  (MPa),GwP_424 m  (MPa),GwP_464 m  (MPa)
7:53:18 AM,1.653045,3.535651,4.163006,4.494955
7:53:18 AM,1.653045,3.535651,4.163006,4.494955
7:53:18 AM,1.653045,3.535651,4.163006,4.494955
7:53:18 AM,1.65302,3.535712,4.16303,4.494955
7:53:19 AM,1.65302,3.535712,4.163052,4.494955
7:53:19 AM,1.65302,3.535712,4.163006,4.494955
7:53:19 AM,1.65302,3.535712,4.163028,4.494955
7:53:19 AM,1.65302,3.535712,4.163028,4.494955
7:53:19 AM,1.65302,3.535712,4.163028,4.494955
7:53:19 AM,1.65302,3.535712,4.163006,4.494955
7:53:19 AM,1.65302,3.535682,4.163006,4.494955
7:53:19 AM,1.65302,3.535682,4.163006,4.494955
7:53:19 AM,1.65302,3.535682,4.163006,4.494955
7:53:19 AM,1.65302,3.535682,4.163006,4.494955
7:53:19 AM,1.65302,3.535682,4.163006,4.494955
7:53:19 AM,1.65302,3.535682,4.163006,4.494955
7:53:19 AM,1.65302,3.535682,4.163006,4.494955
7:53:19 AM,1.65302,3.535712,4.163006,4.494955
7:53:19 AM,1.65302,3.535712,4.163006,4.494955
7:53:19 AM,1.65302,3.535712,4.163006,4.494955
7:53:19 AM,1.65302,3.535712,4.163006,4.494955
7:53:19 AM,1.65302,3.535712,4.163006,4.494938
7:53:19 AM,1.653045,3.535712,4.163006,4.494938
7:53:19 AM,1.653045,3.535682,4.163006,4.494938
7:53:19 AM,1.65302,3.535712,4.163052,4.494955
7:53:19 AM,1.65302,3.535682,4.163006,4.494955
7:53:19 AM,1.65302,3.535682,4.163028,4.494955
7:53:19 AM,1.65302,3.535656,4.163052,4.494955
7:53:19 AM,1.652995,3.535686,4.163028,4.494974
7:53:19 AM,1.652995,3.535686,4.163028,4.494974
7:53:19 AM,1.652995,3.535686,4.163052,4.494974
7:53:19 AM,1.652995,3.535686,4.163052,4.494974
7:53:19 AM,1.652995,3.535686,4.163052,4.494974
7:53:19 AM,1.652995,3.535686,4.163052,4.494974
7:53:19 AM,1.65302,3.535686,4.163052,4.494974
7:53:19 AM,1.65302,3.535686,4.163052,4.494974
7:53:19 AM,1.65302,3.535686,4.163052,4.494974
7:53:19 AM,1.652995,3.535686,4.163052,4.494974
7:53:19 AM,1.652995,3.535686,4.163052,4.494957
7:53:19 AM,1.652995,3.535686,4.163052,4.494957
7:53:19 AM,1.65302,3.535686,4.163052,4.494957
7:53:19 AM,1.65302,3.535686,4.163052,4.494957
7:53:19 AM,1.653045,3.535686,4.163052,4.494957
7:53:19 AM,1.653045,3.535686,4.163052,4.494957
7:53:19 AM,1.653045,3.535656,4.163052,4.494957
7:53:19 AM,1.65302,3.535682,4.163052,4.494957
7:53:19 AM,1.652995,3.535656,4.163052,4.494957
7:53:19 AM,1.65302,3.535656,4.163052,4.494974
7:53:19 AM,1.65302,3.535656,4.163052,4.494974
7:53:19 AM,1.65302,3.535682,4.163052,4.494955
7:53:19 AM,1.653045,3.535656,4.163006,4.494972
7:53:19 AM,1.653045,3.535682,4.163006,4.494938
7:53:19 AM,1.653045,3.535682,4.163006,4.494955
7:53:19 AM,1.653045,3.535682,4.163006,4.494957
7:53:19 AM,1.653045,3.535682,4.163006,4.494957
7:53:19 AM,1.653045,3.535682,4.163006,4.494957
7:53:19 AM,1.653045,3.535682,4.163006,4.494957
7:53:19 AM,1.653045,3.535682,4.163006,4.494957
7:53:19 AM,1.653045,3.535682,4.162983,4.494957
7:53:19 AM,1.653045,3.535651,4.163006,4.494938
7:53:19 AM,1.653045,3.535682,4.163006,4.494957
7:53:19 AM,1.653045,3.535682,4.163006,4.494938
7:53:19 AM,1.653045,3.535682,4.163006,4.494955
7:53:19 AM,1.653045,3.535682,4.163006,4.494955
7:53:19 AM,1.653045,3.535682,4.162983,4.494938
7:53:19 AM,1.653045,3.535682,4.162983,4.494938
7:53:19 AM,1.653045,3.535682,4.163006,4.494955
7:53:19 AM,1.653045,3.535682,4.162983,4.494974
7:53:19 AM,1.653045,3.535682,4.163006,4.494955
7:53:19 AM,1.653045,3.535651,4.163006,4.494955
7:53:19 AM,1.653045,3.535625,4.163006,4.494955
7:53:19 AM,1.653045,3.535651,4.163006,4.494955
7:53:19 AM,1.653045,3.535682,4.163006,4.494955
7:53:19 AM,1.653045,3.535651,4.163006,4.494955
7:53:19 AM,1.653045,3.535682,4.163006,4.494957
7:53:19 AM,1.653045,3.535682,4.163006,4.494938
7:53:19 AM,1.653045,3.535682,4.163006,4.494957
7:53:19 AM,1.653045,3.535682,4.163006,4.494957
7:53:19 AM,1.65302,3.535682,4.163006,4.494955
7:53:19 AM,1.653045,3.535682,4.163006,4.494938
7:53:19 AM,1.653045,3.535682,4.163006,4.494938
7:53:19 AM,1.653045,3.535682,4.163006,4.494938
7:53:19 AM,1.653045,3.535682,4.163006,4.494955
7:53:19 AM,1.653045,3.535682,4.163006,4.494938
7:53:19 AM,1.653045,3.535682,4.163006,4.494955
7:53:19 AM,1.653045,3.535682,4.163006,4.494955
7:53:19 AM,1.653045,3.535682,4.163006,4.494938
7:53:19 AM,1.653045,3.535682,4.163006,4.494938
7:53:19 AM,1.653045,3.535682,4.163006,4.494938
7:53:19 AM,1.653045,3.535682,4.163006,4.494938
7:53:19 AM,1.653045,3.535682,4.163006,4.494938
7:53:19 AM,1.653045,3.535682,4.163006,4.494955
7:53:19 AM,1.653045,3.535682,4.163006,4.494955
7:53:19 AM,1.653045,3.535682,4.163006,4.494955
7:53:19 AM,1.653045,3.535682,4.163006,4.494974
7:53:19 AM,1.653045,3.535682,4.163006,4.494974
7:53:19 AM,1.653045,3.535682,4.163006,4.494974
7:53:19 AM,1.653045,3.535682,4.163006,4.494957
7:53:19 AM,1.653045,3.535682,4.163006,4.494957
7:53:19 AM,1.653045,3.535682,4.163006,4.494957
7:53:19 AM,1.65307,3.535682,4.16303,4.494955
7:53:19 AM,1.652995,3.535686,4.163028,4.494974
7:53:19 AM,1.653045,3.535625,4.163008,4.494974
7:53:19 AM,1.65302,3.535656,4.163052,4.494972
7:53:19 AM,1.65302,3.535656,4.163052,4.494972
7:53:19 AM,1.65302,3.535656,4.163052,4.494972
7:53:19 AM,1.65302,3.535656,4.163052,4.494992
7:53:19 AM,1.65302,3.535656,4.163052,4.494992
7:53:19 AM,1.65302,3.535656,4.163052,4.494992
7:53:19 AM,1.65302,3.535656,4.163052,4.494992
7:53:19 AM,1.65302,3.535656,4.163052,4.494992
7:53:19 AM,1.65302,3.535656,4.163052,4.494992
7:53:19 AM,1.65302,3.535656,4.163052,4.494992
7:53:19 AM,1.65302,3.535656,4.163052,4.494992
7:53:19 AM,1.65302,3.535656,4.163052,4.494992
7:53:19 AM,1.653045,3.535656,4.163052,4.494992
7:53:19 AM,1.653045,3.535656,4.163052,4.494992
7:53:19 AM,1.653045,3.535656,4.163052,4.494992
7:53:19 AM,1.653045,3.535656,4.163052,4.494992
7:53:19 AM,1.653045,3.535656,4.163052,4.494992
7:53:19 AM,1.65302,3.535656,4.163052,4.494992
7:53:19 AM,1.65302,3.535656,4.163052,4.494992
7:53:19 AM,1.65302,3.535656,4.163052,4.494992
7:53:19 AM,1.653045,3.535656,4.163052,4.494992
7:53:19 AM,1.65302,3.535656,4.163052,4.494972
7:53:19 AM,1.65302,3.535656,4.163052,4.494972
7:53:19 AM,1.65302,3.535686,4.163052,4.494972
7:53:19 AM,1.65302,3.535656,4.163052,4.494955
7:53:19 AM,1.65302,3.535686,4.163052,4.494972
7:53:19 AM,1.65302,3.535686,4.163052,4.494955
7:53:19 AM,1.65302,3.535686,4.163052,4.494955
7:53:19 AM,1.65302,3.535686,4.163052,4.494955
7:53:19 AM,1.65302,3.535686,4.163052,4.494955
7:53:19 AM,1.653045,3.535686,4.163052,4.494955
7:53:19 AM,1.653045,3.535656,4.163052,4.494955
7:53:19 AM,1.653045,3.535656,4.163052,4.494955
7:53:19 AM,1.653045,3.535656,4.163052,4.494955
7:53:19 AM,1.653045,3.535656,4.163052,4.494955
7:53:19 AM,1.653045,3.535656,4.163052,4.494992
7:53:19 AM,1.65302,3.535656,4.163052,4.494955
7:53:19 AM,1.65302,3.535656,4.163052,4.494955
7:53:19 AM,1.65302,3.535656,4.163052,4.494955
7:53:19 AM,1.65302,3.535656,4.163052,4.494955
7:53:19 AM,1.65302,3.535656,4.163052,4.494955
7:53:19 AM,1.65302,3.535656,4.163052,4.494955
7:53:19 AM,1.65302,3.535656,4.163052,4.494955
7:53:19 AM,1.65302,3.535656,4.163052,4.494955
7:53:19 AM,1.65302,3.535656,4.163052,4.494955
7:53:19 AM,1.65302,3.535656,4.163052,4.494955
7:53:19 AM,1.65302,3.535656,4.163052,4.494955
7:53:19 AM,1.65302,3.535656,4.163052,4.494955
7:53:19 AM,1.65302,3.535656,4.163052,4.494972
7:53:19 AM,1.653045,3.535656,4.163052,4.494992
7:53:19 AM,1.653045,3.535656,4.163052,4.494992
7:53:19 AM,1.653045,3.535682,4.16303,4.494992
7:53:19 AM,1.653045,3.535682,4.16303,4.494974
7:53:19 AM,1.653045,3.535682,4.16303,4.494974
7:53:19 AM,1.653045,3.535682,4.16303,4.494974
7:53:19 AM,1.653045,3.535682,4.16303,4.494974
7:53:19 AM,1.653045,3.535682,4.163006,4.494992
7:53:19 AM,1.653045,3.535682,4.163006,4.494992
7:53:19 AM,1.653045,3.535656,4.163006,4.494992
7:53:19 AM,1.653045,3.535656,4.163006,4.494992
7:53:19 AM,1.653045,3.535625,4.163006,4.494992
7:53:19 AM,1.653045,3.535651,4.163006,4.494992
7:53:19 AM,1.653045,3.535651,4.163006,4.494974
7:53:19 AM,1.653045,3.535625,4.163006,4.494992
7:53:19 AM,1.653045,3.535651,4.163006,4.494992
7:53:19 AM,1.653045,3.535651,4.163006,4.494974
7:53:19 AM,1.653044,3.535686,4.16305,4.494955
7:53:19 AM,1.653045,3.535651,4.163006,4.494955
7:53:19 AM,1.653045,3.535651,4.162983,4.494955
7:53:19 AM,1.653044,3.535686,4.163028,4.494972
7:53:19 AM,1.653044,3.535686,4.163028,4.494955
7:53:19 AM,1.65302,3.535686,4.163052,4.494955
7:53:19 AM,1.653045,3.535682,4.16303,4.494992
7:53:19 AM,1.653045,3.535656,4.163052,4.494992
7:53:19 AM,1.653045,3.535625,4.16303,4.494992
7:53:19 AM,1.653045,3.535625,4.16303,4.494992
7:53:19 AM,1.653045,3.535656,4.163052,4.494992
7:53:19 AM,1.653045,3.535656,4.163052,4.494992
7:53:19 AM,1.653045,3.535656,4.163052,4.494992
7:53:19 AM,1.653045,3.535656,4.163052,4.494992
7:53:19 AM,1.653045,3.535656,4.163052,4.494992
7:53:19 AM,1.653045,3.535656,4.163052,4.494992
7:53:19 AM,1.653045,3.535656,4.163052,4.494992
7:53:19 AM,1.653045,3.535625,4.163052,4.494992
7:53:19 AM,1.653045,3.535656,4.163052,4.494992
7:53:19 AM,1.653045,3.535625,4.163052,4.494992
7:53:19 AM,1.653045,3.535625,4.163052,4.494992
7:53:19 AM,1.653045,3.535656,4.163052,4.494992
7:53:19 AM,1.653045,3.535656,4.163052,4.494992
7:53:19 AM,1.653045,3.535656,4.163052,4.494992
7:53:19 AM,1.653045,3.535625,4.163052,4.494992
7:53:19 AM,1.653045,3.535625,4.163052,4.494992
7:53:19 AM,1.653045,3.535625,4.163052,4.494992
7:53:19 AM,1.653045,3.535656,4.16303,4.494992
7:53:19 AM,1.653045,3.535656,4.16303,4.494992
7:53:19 AM,1.653045,3.535625,4.16303,4.494974
7:53:19 AM,1.653045,3.535625,4.16303,4.494974
7:53:19 AM,1.653045,3.535656,4.16303,4.494992
7:53:19 AM,1.65302,3.535656,4.16305,4.494955
7:53:19 AM,1.65302,3.535686,4.163052,4.494972
7:53:19 AM,1.65302,3.535686,4.163075,4.494972
7:53:20 AM,1.65302,3.535717,4.16305,4.494955
7:53:20 AM,1.65302,3.535656,4.163052,4.494955
7:53:20 AM,1.65302,3.535686,4.163028,4.494955
7:53:20 AM,1.652995,3.535656,4.163075,4.494955
7:53:20 AM,1.65302,3.535686,4.163075,4.494972
7:53:20 AM,1.653044,3.535686,4.16305,4.494955
7:53:20 AM,1.65302,3.535712,4.163028,4.494972
7:53:20 AM,1.653044,3.535686,4.163075,4.494955
7:53:20 AM,1.653045,3.535686,4.163028,4.494972
7:53:20 AM,1.653045,3.535686,4.163028,4.494955
7:53:20 AM,1.65302,3.535686,4.163052,4.494972
7:53:20 AM,1.65302,3.535686,4.163052,4.494974
7:53:20 AM,1.65302,3.535656,4.16305,4.494992
7:53:20 AM,1.65302,3.535686,4.163052,4.494972
7:53:20 AM,1.65302,3.535712,4.163052,4.494955
7:53:20 AM,1.65302,3.535686,4.163075,4.494955
7:53:20 AM,1.653044,3.535686,4.163052,4.494955
7:53:20 AM,1.65302,3.535712,4.16305,4.494955
7:53:20 AM,1.65302,3.535656,4.163028,4.494955
7:53:20 AM,1.65302,3.535686,4.163052,4.494955
7:53:20 AM,1.653044,3.535712,4.16305,4.494974
7:53:20 AM,1.65302,3.535686,4.163052,4.494955
7:53:20 AM,1.65302,3.535686,4.16305,4.494955
7:53:20 AM,1.65302,3.535682,4.16305,4.494992
7:53:20 AM,1.65302,3.535686,4.163075,4.494953
7:53:20 AM,1.653045,3.535651,4.162983,4.494955
7:53:20 AM,1.65302,3.535712,4.163028,4.494955
7:53:20 AM,1.652995,3.535656,4.163052,4.494955
7:53:20 AM,1.65302,3.535686,4.163052,4.494992
7:53:20 AM,1.65302,3.535686,4.163052,4.494955
7:53:20 AM,1.65302,3.535686,4.16305,4.494955
7:53:20 AM,1.65302,3.535712,4.163028,4.494972
7:53:20 AM,1.65302,3.535717,4.163075,4.494955
7:53:20 AM,1.653045,3.535712,4.163052,4.494955
7:53:20 AM,1.65302,3.535712,4.163052,4.494955
7:53:20 AM,1.65302,3.535686,4.163075,4.494972
7:53:20 AM,1.65302,3.535717,4.163052,4.494955
7:53:20 AM,1.653044,3.535656,4.16305,4.494955
7:53:20 AM,1.65302,3.535686,4.163028,4.494972
7:53:20 AM,1.65302,3.535686,4.163075,4.494992
7:53:20 AM,1.65302,3.535712,4.163052,4.494972
7:53:20 AM,1.65302,3.535717,4.163052,4.494972
7:53:20 AM,1.653044,3.535712,4.163075,4.494953
7:53:20 AM,1.65302,3.535712,4.163052,4.494972
7:53:20 AM,1.65302,3.535686,4.163075,4.494972
7:53:20 AM,1.653045,3.535712,4.163075,4.494992
7:53:20 AM,1.65302,3.535682,4.163028,4.494955
7:53:20 AM,1.65302,3.535686,4.163028,4.494972
7:53:20 AM,1.65302,3.535656,4.16305,4.494972
7:53:20 AM,1.65302,3.535712,4.16305,4.494992
7:53:20 AM,1.65302,3.535686,4.163075,4.494955
7:53:20 AM,1.65302,3.535686,4.163028,4.494974
7:53:20 AM,1.65302,3.535686,4.163052,4.494955
7:53:20 AM,1.65302,3.535686,4.163028,4.494955
7:53:20 AM,1.653045,3.535686,4.163052,4.494955
7:53:20 AM,1.653044,3.535686,4.16305,4.494972
7:53:20 AM,1.653044,3.535686,4.163052,4.494955
7:53:20 AM,1.65302,3.535686,4.163052,4.494955
7:53:20 AM,1.65302,3.535686,4.163052,4.494955
7:53:20 AM,1.65302,3.535686,4.163052,4.494955
7:53:20 AM,1.65302,3.535686,4.163052,4.494955
7:53:20 AM,1.65302,3.535686,4.163052,4.494955
7:53:20 AM,1.65302,3.535686,4.163075,4.494972
7:53:20 AM,1.65302,3.535686,4.163052,4.494955
7:53:20 AM,1.65302,3.535686,4.163052,4.494955
7:53:20 AM,1.65302,3.535686,4.163052,4.494955
7:53:20 AM,1.65302,3.535686,4.163052,4.494955
7:53:20 AM,1.65302,3.535686,4.163052,4.494972
7:53:20 AM,1.65302,3.535686,4.163075,4.494955
7:53:20 AM,1.65302,3.535686,4.163052,4.494972
7:53:20 AM,1.65302,3.535686,4.163052,4.494955
7:53:20 AM,1.65302,3.535712,4.163028,4.494955
7:53:20 AM,1.653044,3.535712,4.163052,4.494955
7:53:20 AM,1.65302,3.535712,4.163052,4.494955
7:53:20 AM,1.653044,3.535686,4.163028,4.494972
7:53:20 AM,1.65302,3.535712,4.163028,4.494972
7:53:20 AM,1.65302,3.535712,4.163028,4.494955
7:53:20 AM,1.65302,3.535686,4.163052,4.494974
7:53:20 AM,1.65302,3.535686,4.163052,4.494955
7:53:20 AM,1.653044,3.535686,4.163028,4.494955
7:53:20 AM,1.65302,3.535717,4.163052,4.494992
7:53:20 AM,1.65302,3.535656,4.163075,4.494955
7:53:20 AM,1.65302,3.535712,4.163075,4.494955
7:53:20 AM,1.653044,3.535712,4.163052,4.494974
7:53:20 AM,1.65302,3.535682,4.163052,4.494955
7:53:20 AM,1.65302,3.535686,4.163075,4.494972
7:53:20 AM,1.65302,3.535686,4.163052,4.494955
7:53:20 AM,1.65302,3.535656,4.163075,4.494972
7:53:20 AM,1.65302,3.535686,4.163052,4.494955
7:53:20 AM,1.65302,3.535682,4.163028,4.494955
7:53:20 AM,1.653045,3.535686,4.163052,4.494955
7:53:20 AM,1.65302,3.535686,4.163052,4.494972
7:53:20 AM,1.65302,3.535686,4.163052,4.494972
7:53:20 AM,1.652995,3.535686,4.16305,4.494955
7:53:20 AM,1.65302,3.535686,4.163075,4.494972
7:53:20 AM,1.653045,3.535712,4.163052,4.494972
7:53:20 AM,1.653045,3.535712,4.163052,4.494974
7:53:20 AM,1.65302,3.535717,4.163052,4.494972
7:53:20 AM,1.653045,3.535651,4.163006,4.494955
7:53:20 AM,1.65302,3.535686,4.163075,4.494955
7:53:20 AM,1.65302,3.535686,4.163052,4.494955
7:53:20 AM,1.653044,3.535717,4.16305,4.494955
7:53:20 AM,1.65302,3.535743,4.163028,4.494974
7:53:20 AM,1.65302,3.535686,4.163052,4.494955
7:53:20 AM,1.65302,3.535712,4.163006,4.494955
7:53:20 AM,1.652995,3.535712,4.162983,4.494955
7:53:20 AM,1.653045,3.535682,4.16303,4.494974
7:53:20 AM,1.652995,3.535712,4.16303,4.494974
7:53:20 AM,1.65302,3.535686,4.163006,4.494957
7:53:20 AM,1.653045,3.535712,4.162983,4.494957
7:53:20 AM,1.65302,3.535686,4.163006,4.494974
7:53:20 AM,1.65302,3.535712,4.162983,4.494955
7:53:20 AM,1.652995,3.535712,4.163006,4.494938
7:53:20 AM,1.65302,3.535712,4.163006,4.494938
7:53:20 AM,1.65302,3.535686,4.163006,4.494974
7:53:20 AM,1.65302,3.535712,4.163006,4.494974
7:53:20 AM,1.653045,3.535712,4.163008,4.494974
7:53:20 AM,1.652995,3.535717,4.16303,4.494957
7:53:20 AM,1.653045,3.535686,4.163006,4.494957
7:53:20 AM,1.65302,3.535712,4.163006,4.494974
7:53:20 AM,1.65302,3.535712,4.163008,4.494955
7:53:20 AM,1.65302,3.535712,4.163006,4.494957
7:53:20 AM,1.65302,3.535712,4.163006,4.494957
7:53:20 AM,1.65302,3.535712,4.163006,4.494974
7:53:20 AM,1.65302,3.535686,4.163006,4.494938
7:53:20 AM,1.65302,3.535712,4.16303,4.494957
7:53:20 AM,1.65302,3.535686,4.163008,4.494957
7:53:20 AM,1.65302,3.535712,4.162983,4.494938
7:53:20 AM,1.65302,3.535717,4.16303,4.494957
7:53:20 AM,1.653045,3.535712,4.163006,4.494957
7:53:20 AM,1.65302,3.535712,4.163006,4.494957
7:53:20 AM,1.65302,3.535712,4.163006,4.494938
7:53:20 AM,1.65302,3.535712,4.163006,4.494938
7:53:20 AM,1.65302,3.535712,4.163006,4.494938
7:53:20 AM,1.65302,3.535712,4.163006,4.494957
7:53:20 AM,1.65302,3.535712,4.163006,4.494957
7:53:20 AM,1.65302,3.535712,4.163006,4.494974
7:53:20 AM,1.65302,3.535712,4.163006,4.494974
7:53:20 AM,1.653045,3.535712,4.163006,4.494957
7:53:20 AM,1.652995,3.535743,4.163006,4.494938
7:53:20 AM,1.65302,3.535712,4.163006,4.494974
7:53:20 AM,1.652995,3.535686,4.163006,4.494957
7:53:20 AM,1.653045,3.535686,4.163006,4.494957
7:53:20 AM,1.65302,3.535686,4.162983,4.494974
7:53:20 AM,1.65302,3.535686,4.163006,4.494957
7:53:20 AM,1.65302,3.535686,4.163006,4.494974
7:53:20 AM,1.653045,3.535686,4.163006,4.494974
7:53:20 AM,1.652995,3.535682,4.163006,4.494938
7:53:20 AM,1.653045,3.535712,4.163006,4.494974
7:53:20 AM,1.65302,3.535686,4.163075,4.494955
7:53:20 AM,1.652995,3.535717,4.162983,4.494957
7:53:20 AM,1.653045,3.535712,4.163006,4.494957
7:53:20 AM,1.653045,3.535712,4.163006,4.494974
7:53:20 AM,1.653045,3.535686,4.16303,4.494957
7:53:20 AM,1.65302,3.535712,4.162983,4.494974
7:53:20 AM,1.65302,3.535682,4.163006,4.494974
7:53:20 AM,1.65302,3.535712,4.162983,4.494974
7:53:20 AM,1.65302,3.535712,4.163006,4.494974
7:53:20 AM,1.65302,3.535712,4.163006,4.494974
7:53:20 AM,1.652995,3.535712,4.162983,4.494974
7:53:20 AM,1.65302,3.535712,4.163008,4.494957
7:53:20 AM,1.65302,3.535743,4.163006,4.494974
7:53:20 AM,1.65302,3.535712,4.163006,4.494957
7:53:20 AM,1.65302,3.535656,4.162983,4.494955
7:53:20 AM,1.65302,3.535686,4.163006,4.494957
7:53:20 AM,1.653045,3.535686,4.163006,4.494957
7:53:20 AM,1.65302,3.535686,4.162983,4.494974
7:53:20 AM,1.653045,3.535712,4.163006,4.494974
7:53:20 AM,1.65302,3.535686,4.163006,4.494938
7:53:20 AM,1.653045,3.535656,4.16303,4.494957
7:53:20 AM,1.653045,3.535682,4.16303,4.494938
7:53:20 AM,1.653045,3.535712,4.163006,4.494974
7:53:20 AM,1.65302,3.535712,4.163006,4.494955
7:53:20 AM,1.653045,3.535712,4.163006,4.494957
7:53:20 AM,1.65302,3.535712,4.162983,4.494974
7:53:20 AM,1.652995,3.535712,4.162983,4.494957
7:53:20 AM,1.65302,3.535712,4.162983,4.494957
7:53:20 AM,1.653045,3.535712,4.162983,4.494974
7:53:20 AM,1.65302,3.535712,4.162983,4.494957
7:53:20 AM,1.653045,3.535712,4.163006,4.494957
7:53:20 AM,1.653045,3.535712,4.16303,4.494957
7:53:20 AM,1.653045,3.535712,4.163006,4.494974
7:53:20 AM,1.65302,3.535686,4.163006,4.494957
7:53:20 AM,1.653045,3.535712,4.163006,4.494938
7:53:20 AM,1.653045,3.535686,4.163006,4.494955
7:53:20 AM,1.65302,3.535743,4.163006,4.494974
7:53:20 AM,1.65302,3.535743,4.163006,4.494974
7:53:20 AM,1.653045,3.535717,4.163006,4.494974
7:53:20 AM,1.653045,3.535686,4.16303,4.494974
7:53:20 AM,1.65302,3.535712,4.16303,4.494957
7:53:20 AM,1.65302,3.535743,4.163006,4.494957
7:53:20 AM,1.653045,3.535743,4.16303,4.494955
7:53:20 AM,1.65302,3.535686,4.162983,4.494957
7:53:20 AM,1.65302,3.535712,4.162983,4.494955
7:53:20 AM,1.65302,3.535686,4.163006,4.494974
7:53:20 AM,1.65302,3.535686,4.16303,4.494938
7:53:20 AM,1.65302,3.535686,4.16303,4.494957
7:53:20 AM,1.65302,3.535712,4.163008,4.494974
7:53:20 AM,1.65302,3.535712,4.163008,4.494974
7:53:20 AM,1.652995,3.535686,4.163006,4.494957
7:53:21 AM,1.652995,3.535686,4.163008,4.494957
7:53:21 AM,1.65302,3.535712,4.163006,4.494957
7:53:21 AM,1.65302,3.535686,4.162983,4.494955
7:53:21 AM,1.65302,3.535712,4.163006,4.494957
7:53:21 AM,1.65302,3.535712,4.163006,4.494957
7:53:21 AM,1.653044,3.535686,4.16305,4.494938
7:53:21 AM,1.653044,3.535686,4.16305,4.494938
7:53:21 AM,1.653044,3.535686,4.16305,4.494938
7:53:21 AM,1.653044,3.535686,4.16305,4.494938
7:53:21 AM,1.653044,3.535686,4.16305,4.494938
7:53:21 AM,1.653044,3.535686,4.16305,4.494938
7:53:21 AM,1.653044,3.535686,4.16305,4.494938
7:53:21 AM,1.653044,3.535686,4.16305,4.494938
7:53:21 AM,1.653044,3.535686,4.16305,4.494955
7:53:21 AM,1.653044,3.535717,4.16305,4.494938
7:53:21 AM,1.653044,3.535743,4.16305,4.494955
7:53:21 AM,1.653044,3.535686,4.16305,4.494938
7:53:21 AM,1.653044,3.535717,4.16305,4.494955
7:53:21 AM,1.653044,3.535717,4.16305,4.494955
7:53:21 AM,1.653044,3.535717,4.16305,4.494955
7:53:21 AM,1.653044,3.535717,4.16305,4.494955
7:53:21 AM,1.653044,3.535717,4.16305,4.494955
7:53:21 AM,1.653044,3.535717,4.16305,4.494955
7:53:21 AM,1.653044,3.535717,4.16305,4.494955
7:53:21 AM,1.653044,3.535743,4.16305,4.494938
7:53:21 AM,1.653044,3.535686,4.16305,4.494955
7:53:21 AM,1.65302,3.535686,4.16305,4.494955
7:53:21 AM,1.65302,3.535686,4.16305,4.494955
7:53:21 AM,1.65302,3.535686,4.16305,4.494955
7:53:21 AM,1.65302,3.535686,4.16305,4.494955
7:53:21 AM,1.65302,3.535686,4.16305,4.494955
7:53:21 AM,1.65302,3.535686,4.16305,4.494955
7:53:21 AM,1.65302,3.535686,4.163075,4.494955
7:53:21 AM,1.65302,3.535686,4.16305,4.494955
7:53:21 AM,1.65302,3.535712,4.16305,4.494955
7:53:21 AM,1.65302,3.535712,4.16305,4.494955
7:53:21 AM,1.65302,3.535712,4.16305,4.494955
7:53:21 AM,1.65302,3.535712,4.16305,4.494955
7:53:21 AM,1.653044,3.535686,4.16305,4.494955
7:53:21 AM,1.653044,3.535712,4.16305,4.494955
7:53:21 AM,1.65302,3.535712,4.16305,4.494955
7:53:21 AM,1.65302,3.535712,4.16305,4.494955
7:53:21 AM,1.65302,3.535712,4.16305,4.494955
7:53:21 AM,1.65302,3.535712,4.16305,4.494955
7:53:21 AM,1.65302,3.535712,4.16305,4.494955
7:53:21 AM,1.65302,3.535712,4.16305,4.494955
7:53:21 AM,1.65302,3.535743,4.16305,4.494955
7:53:21 AM,1.65302,3.535712,4.16305,4.494955
7:53:21 AM,1.65302,3.535686,4.16305,4.494955
7:53:21 AM,1.653044,3.535717,4.16305,4.494955
7:53:21 AM,1.653044,3.535717,4.16305,4.494974
7:53:21 AM,1.653044,3.535686,4.16305,4.494955
7:53:21 AM,1.65307,3.535717,4.16305,4.494974
7:53:21 AM,1.65302,3.535743,4.163006,4.494938
7:53:21 AM,1.65302,3.535743,4.163006,4.494938
7:53:21 AM,1.65302,3.535712,4.163006,4.494938
7:53:21 AM,1.65302,3.535712,4.163006,4.494938
7:53:21 AM,1.65302,3.535712,4.163006,4.494938
7:53:21 AM,1.65302,3.535712,4.163006,4.494938
7:53:21 AM,1.65302,3.535712,4.163006,4.494938
7:53:21 AM,1.65302,3.535712,4.163006,4.494938
7:53:21 AM,1.65302,3.535712,4.163006,4.494938
7:53:21 AM,1.65302,3.535712,4.163028,4.494938
7:53:21 AM,1.65302,3.535712,4.163028,4.494957
7:53:21 AM,1.65302,3.535712,4.163028,4.494957
7:53:21 AM,1.65302,3.535712,4.163028,4.494957
7:53:21 AM,1.65302,3.535712,4.163028,4.494957
7:53:21 AM,1.65302,3.535712,4.163006,4.494957
7:53:21 AM,1.65302,3.535712,4.163006,4.494957
7:53:21 AM,1.65302,3.535712,4.163028,4.494957
7:53:21 AM,1.65302,3.535712,4.163006,4.494957
7:53:21 AM,1.65302,3.535712,4.163006,4.494957
7:53:21 AM,1.65302,3.535712,4.163006,4.494957
7:53:21 AM,1.653044,3.535717,4.16305,4.494974
7:53:21 AM,1.65302,3.535743,4.163028,4.494955
7:53:21 AM,1.65302,3.535743,4.163028,4.494955
